pos_x,pos_y,rotation,side,designator,mpn,pack,footprint,value,mount_type
142.7018,-112.8499,0.0,top,SW40,,,SW_Cherry_MX_PCB_1.00u,6,tht
123.6514,-93.7995,0.0,top,SW41,,,SW_Cherry_MX_PCB_2.00u,F3,tht
133.1766,-131.9003,0.0,top,SW42,,,SW_Cherry_MX_PCB_1.00u,T,tht
114.1262,-131.9003,0.0,top,SW43,,,SW_Cherry_MX_PCB_1.00u,R,tht
99.8384,-150.9507,0.0,top,SW44,,,SW_Cherry_MX_PCB_1.00u,D,tht
118.8888,-150.9507,0.0,top,SW45,,,SW_Cherry_MX_PCB_1.00u,F,tht
109.3636,-170.0011,0.0,top,SW46,,,SW_Cherry_MX_PCB_1.00u,C,tht
123.6514,-112.8499,0.0,top,SW47,,,SW_Cherry_MX_PCB_1.00u,5,tht
104.601,-112.8499,0.0,top,SW48,,,SW_Cherry_MX_PCB_1.00u,4,tht
85.5506,-93.7995,0.0,top,SW49,,,SW_Cherry_MX_PCB_2.00u,F2,tht
290.3424,-150.9507,0.0,top,SW5,,,SW_Cherry_MX_PCB_1.00u,カナ,tht
76.0254,-131.9003,0.0,top,SW50,,,SW_Cherry_MX_PCB_1.00u,W,tht
80.788,-150.9507,0.0,top,SW51,,,SW_Cherry_MX_PCB_1.00u,S,tht
61.7376,-150.9507,0.0,top,SW52,,,SW_Cherry_MX_PCB_1.00u,A,tht
90.3132,-170.0011,0.0,top,SW53,,,SW_Cherry_MX_PCB_1.00u,X,tht
71.2628,-170.0011,0.0,top,SW54,,,SW_Cherry_MX_PCB_1.00u,Z,tht
95.0758,-131.9003,0.0,top,SW55,,,SW_Cherry_MX_PCB_1.00u,E,tht
85.5506,-112.8499,0.0,top,SW56,,,SW_Cherry_MX_PCB_1.00u,3,tht
47.4498,-93.7995,0.0,top,SW57,,,SW_Cherry_MX_PCB_2.00u,F1,tht
37.9246,-131.9003,0.0,top,SW58,,,SW_Cherry_MX_PCB_1.00u,ESC,tht
56.975,-131.9003,0.0,top,SW59,,,SW_Cherry_MX_PCB_1.00u,Q,tht
290.3424,-170.0011,0.0,top,SW6,,,SW_Cherry_MX_PCB_2.00u,RH SHIFT,tht
42.6872,-150.9507,0.0,top,SW60,,,SW_Cherry_MX_PCB_1.00u,CTR,tht
42.6872,-170.0011,0.0,top,SW61,,,SW_Cherry_MX_PCB_2.00u,LH SHIFT,tht
90.3132,-189.0515,0.0,top,SW62,,,SW_Cherry_MX_PCB_1.00u,GRPH,tht
47.4498,-112.8499,0.0,top,SW63,,,SW_Cherry_MX_PCB_1.00u,1,tht
66.5002,-112.8499,0.0,top,SW64,,,SW_Cherry_MX_PCB_1.00u,2,tht
337.9684,-122.3751,0.0,top,SW65,,,SW_Cherry_MX_PCB_1.00u,CLR HOME,tht
357.0188,-141.4255,0.0,top,SW66,,,SW_Cherry_MX_PCB_2.00u,UP,tht
376.0692,-160.4759,0.0,top,SW67,,,SW_Cherry_MX_PCB_2.00u,RIGHT,tht
337.9684,-160.4759,0.0,top,SW68,,,SW_Cherry_MX_PCB_2.00u,LEFT,tht
357.0188,-179.5263,0.0,top,SW69,,,SW_Cherry_MX_PCB_2.00u,DOWN,tht
276.0546,-112.8499,0.0,top,SW7,,,SW_Cherry_MX_PCB_1.00u,￥,tht
166.5148,-189.0515,0.0,top,SW70,,,SW_Cherry_MX_PCB_7.00u,SPACE,tht
376.0692,-122.3751,0.0,top,SW71,,,SW_Cherry_MX_PCB_1.00u,DEL,tht
357.0188,-122.3751,0.0,top,SW72,,,SW_Cherry_MX_PCB_1.00u,INS,tht
295.105,-112.8499,0.0,top,SW8,,,SW_Cherry_MX_PCB_1.00u,STOP,tht
276.0546,-93.7995,0.0,top,SW9,,,SW_Cherry_MX_PCB_2.00u,F7,tht
